id,score
A324005,88.9
A324006,78
A324007,70.3
A324008,74.2
A324009,87.5
A324010,73.7
A324011,85.8
A324012,76
A324013,86.6
A324014,53.8
A324015,78.8
A324016,86.2
A324017,87.5
A324018,87.2
A324019,96.6
A324020,95.8
A324021,96.7
A324022,53.1
A324023,95.5
A324024,70.3
A324025,78.6
A324026,79.4
A324027,40
A324028,94.9
A324029,96.5
A324030,98.2
A324031,82.6
A324032,76.6
A324033,75.3
A324034,76.3
A324035,82.8
A324036,71.3
A324037,80.9
A324038,91.4
A324039,80.3
A324040,72.9
A324041,95.6
A324042,85.4
A324043,99.2
A324044,74.2
A324045,83.7
A324046,69.4
A324047,79
A324048,98.5
A324049,79.7
A324050,82.1
A324051,75.6
A324052,40.1
A324053,84.2
A324054,91.1
A324055,70.2
A324056,86.5
A324057,75.5
A324058,72.4
A324059,98.8
A324060,97.3
A324061,79.5
A324062,85.3
A324063,90
A324064,92.4
A324065,86.7
A324066,80.8
A324067,89.7
A324068,65.2
A324069,71.7
A324070,43.4
A324071,98.8
A324072,91.3
A324073,76.1
A324074,72
A324075,96.4
A324076,99.8
A324077,88.9
A324078,95.2
A324079,83.3
A324080,88.8
A324081,99.3
A324082,74.4
A324083,83.5
A324084,76.7
A324085,92.2
A324086,78.8
A324087,78.2
A324088,80.1
A324089,76.7
A324090,88.5
A324091,97.6
A324092,85.6
A324093,81.9
A324094,96.5
A324095,97.7
A324096,96.4
A324097,85.7
A324098,87.1
A324099,72.1
A324100,90.3
A324101,84.5
A324102,85.4
A324103,95.9
A324104,70.7
A324105,96.8
A324106,70.1
A324107,45.1
A324108,85.4
A324109,84.5
A324110,72.5
A324111,77.2
A324112,74.4
A324113,73.9
A324114,89.6
A324115,77.5
A324116,98.1
A324117,89
A324118,72.7
A324119,76.7
A324120,77.1
A324121,87.9
A324122,91.3
A324123,70.6
A324124,79.3
A324125,78
A324126,86.7
A324127,72
A324128,99.9
A324129,81.1
A324130,42.1
A324131,96
A324132,97.2
A324133,77.5
A324134,87.8
A324135,97.7
A324136,83.2
A324137,73.7
A324138,81.6
A324139,90.9
A324140,86.2
A324141,40.9
A324142,72.1
A324143,77.7
A324144,82
A324145,99
A324146,97.7
A324147,96.4
A324148,78.6
A324149,98
A324150,83.8
A324151,77
A324152,61.4
A324153,93.1
A324154,72.6
A324155,75.4
A324156,90.5
A324157,99.3
A324158,74.6
A324159,71.1
A324160,58.3
A324161,64.1
A324162,72.1
A324163,78.2
A324164,82.7
A324165,73.1
A324166,84
A324167,87.4
A324168,82.2
A324169,63.7
A324170,86.3
A324171,82.3
A324172,89.9
A324173,74.3
A324174,74.1
A324175,71.2
A324176,95.3
A324177,95.7
A324178,72.7
A324179,70.4
A324180,88.1
A324181,79.3
A324182,40.2
A324183,73.7
A324184,95.5
A324185,71
A324186,93.1
A324187,70.1
A324188,82
A324189,83.2
A324190,96.2
A324191,82
A324192,83.8
A324193,78
A324194,96.3
A324195,89.5
A324196,92.5
A324197,86.1
A324198,87.9
A324199,90
A324200,93.2
A324201,97
A324202,97
A324203,91.3
A324204,92.9
A324205,96
A324206,93.4
A324207,44.5
A324208,55
A324209,81.3
A324210,76.2
A324211,89.2
A324212,79
A324213,100
A324214,74.5
A324215,90.2
A324216,85.4
A324217,46.1
A324218,78.2
A324219,71.2
A324220,79.4
A324221,77.9
A324222,72.6
A324223,78.2
A324224,82.7
A324225,93.9
A324226,73.4
A324227,91.9
A324228,93.5
A324229,82
A324230,91.3
A324231,62.1
A324232,77.5
A324233,77.8
A324234,97.9
A324235,72.2
A324236,99.8
A324237,75.3
A324238,98.7
A324239,87.4
A324240,73.7
A324241,93.1
A324242,79.5
A324243,92.3
A324244,75.5
A324245,92.8
A324246,97.6
A324247,81.9
A324248,52.6
A324249,77.7
A324250,77.8
A324251,99.2
A324252,85.7
A324253,72.9
A324254,97.8
A324255,94.9
A324256,91.6
A324257,92.2
A324258,87.4
A324259,99.9
A324260,75.7
A324261,72.8
A324262,84.8
A324263,81.3
A324264,96.9
A324265,97.3
A324266,81.9
A324267,57
A324268,91.6
A324269,46.4
A324270,96
A324271,74.5
A324272,83.2
A324273,95.5
A324274,89.2
A324275,92.2
A324276,84.2
A324277,82.2
A324278,44.6
A324279,75.7
A324280,90.7
A324281,97.4
A324282,93.3
A324283,42.3
A324284,97.5
A324285,47.6
A324286,70.1
A324287,79.7
A324288,71.7
A324289,80.2
A324290,73.7
A324291,71.7
A324292,99
A324293,62.2
A324294,92.8
A324295,95.9
A324296,98.1
A324297,74.9
A324298,88.6
A324299,96.2
A324300,82.6
A324301,86.4
A324302,87.8
A324303,74.8
A324304,71.8
A324305,78.5
A324306,92.1
A324307,77.3
A324308,54.3
A324309,96.1
A324310,48.6
A324311,74.2
A324312,97.4
A324313,71.4
A324314,93.3
A324315,46.8
A324316,94.1
A324317,84.2
A324318,96.5
A324319,43.2
A324320,97.2
A324321,87
A324322,81.1
A324323,72.9
A324324,70.1
A324325,94.1
A324326,93.9
A324327,79.2
A324328,85.9
A324329,99
A324330,88.3
A324331,71.7
A324332,93.7
A324333,89.4
A324334,96.5
A324335,75.9
A324336,81.6
A324337,77
A324338,85.4
A324339,84.4
A324340,46
A324341,81.7
A324342,75.3
A324343,72.3
A324344,93.3
A324345,95.9
A324346,88.4
A324347,42.7
A324348,74.3
A324349,79.2
A324350,74.6
A324351,70.9
A324352,75.4
A324353,92.7
A324354,78.9
A324355,77.3
A324356,71.4
A324357,90.8
A324358,88.3
A324359,99.5
A324360,58.9
A324361,97.6
A324362,88.8
A324363,78.3
A324364,97
A324365,65.1
A324366,78.8
A324367,73.1
A324368,84.5
A324369,66
A324370,94.6
A324371,76.3
A324372,87.8
A324373,89.1
A324374,88.8
A324375,75.9
A324376,80.2
A324377,93.5
A324378,86.4
A324379,65.7
A324380,73.5
A324381,97.7
A324382,57.5
A324383,88.9
A324384,78.4
A324385,71.8
A324386,84.8
A324387,81.4
A324388,90.5
A324389,88.4
A324390,92.9
A324391,96.7
A324392,94.8
A324393,77.5
A324394,57.1
A324395,90.7
A324396,87.6
A324397,75.5
A324398,80.7
A324399,77.7
A324400,77.8
A324401,99.2
A324402,95.8
A324403,54.6
A324404,83.5
A324405,86.5
A324406,85.2
A324407,77.8
A324408,73.5
A324409,91.9
A324410,72.9
A324411,80.2
A324412,94.4
A324413,80
A324414,48.6
A324415,94
A324416,89.6
A324417,70.5
A324418,90.2
A324419,95.3
A324420,87
A324421,71.1
A324422,76.2
A324423,98.5
A324424,75.7
A324425,99.9
A324426,75.7
A324427,94
A324428,90.7
A324429,67.9
A324430,77.2
A324431,80.1
A324432,85.5
A324433,88.3
A324434,80
A324435,85.6
A324436,95.2
A324437,58.9
A324438,97.1
A324439,76.2
A324440,66.1
A324441,70.8
A324442,78.3
A324443,92.4
A324444,79.4
A324445,71.2
A324446,89.1
A324447,74.8
A324448,94.8
A324449,92.1
A324450,96.8
A324451,94
A324452,91.7
A324453,81
A324454,87.9
A324455,78.2
A324456,89.3
A324457,83.9
A324458,78.1
A324459,74.3
A324460,85
A324461,81.5
A324462,70.4
A324463,54.9
A324464,88.3
A324465,94.1
A324466,77.9
A324467,97.7
A324468,94.2
A324469,43.8
A324470,72
A324471,80.2
A324472,94.8
A324473,96.5
A324474,75.9
A324475,90.3
A324476,73.7
A324477,83.8
A324478,88.7
A324479,73
A324480,83.3
A324481,77.1
A324482,97.2
A324483,80.2
A324484,74.7
A324485,85
A324486,76.6
A324487,85.6
A324488,94.5
A324489,77.5
A324490,76.5
A324491,86.6
A324492,91.3
A324493,94.6
A324494,72.5
A324495,97.6
A324496,80.3
A324497,94.6
A324498,59.3
A324499,77.4
A324500,81.9
A324501,95.5
A324502,78.9
A324503,68.2
A324504,97.8
A324505,86.6
A324506,93.7
A324507,75.2
A324508,94.5
A324509,89.2
A324510,99.8
A324511,89.9
A324512,63
A324513,94.4
A324514,88.3
A324515,73.3
A324516,83
A324517,71.2
A324518,82.1
A324519,89
A324520,76.4
A324521,96.1
A324522,97.4
A324523,74.2
A324524,99.1
A324525,86.2
A324526,72.3
A324527,73.6
A324528,95.3
A324529,88.9
A324530,89.9
A324531,99.9
A324532,83.5
A324533,91.1
A324534,95.3
A324535,88
A324536,70
A324537,96
A324538,81.3
A324539,79.7
A324540,87.7
A324541,80.8
A324542,79.9
A324543,70.4
A324544,78.8
A324545,72.9
A324546,99.6
A324547,96.2
A324548,71.2
A324549,89.5
A324550,96
A324551,99.1
A324552,74.5
A324553,80.6
A324554,77.2
A324555,83.1
A324556,75.8
A324557,88.6
A324558,74.1
A324559,97.4
A324560,45.5
A324561,87.4
A324562,61
A324563,75.1
A324564,72.9
A324565,62
A324566,71.4
A324567,72.5
A324568,77.3
A324569,91.8
A324570,86.4
A324571,75.6
A324572,82.5
A324573,98.3
A324574,98.6
A324575,92.7
A324576,81.5
A324577,73
A324578,76.6
A324579,81.3
A324580,85.9
A324581,85.5
A324582,84.5
A324583,91.1
A324584,99.5
A324585,76.9
A324586,76.6
A324587,84.6
A324588,64.1
A324589,74.9
A324590,81.3
A324591,93.3
A324592,71.8
A324593,86.6
A324594,74.6
A324595,89.5
A324596,74.8
A324597,78.1
A324598,76.6
A324599,91.8
A324600,41.4
A324601,73
A324602,77.4
A324603,76.2
A324604,62
A324605,80.9
A324606,98.3
A324607,95
A324608,92
A324609,79.3
A324610,89.4
A324611,75.1
A324612,51.3
A324613,88.5
A324614,94.7
A324615,85
A324616,94.8
A324617,81.9
A324618,94.1
A324619,76.4
A324620,47.3
A324621,94.8
A324622,57.8
A324623,44
A324624,77.6
A324625,99.6
A324626,75.6
A324627,72.6
A324628,72
A324629,81
A324630,47.9
A324631,77.9
A324632,81.1
A324633,57.3
A324634,74.2
A324635,78.2
A324636,83.3
A324637,95.6
A324638,98.9
A324639,71
A324640,89.7
A324641,86.3
A324642,78.4
A324643,87.5
A324644,99.6
A324645,93.4
A324646,68.7
A324647,85.5
A324648,72
A324649,93.4
A324650,73.5
A324651,40.1
A324652,83.4
A324653,78.1
A324654,95.4
A324655,84
A324656,84.7
A324657,84.8
A324658,86.5
A324659,59.4
A324660,78.6
A324661,74.6
A324662,84.8
A324663,79.9
A324664,86.4
A324665,76.2
A324666,81.6
A324667,99.7
A324668,61
A324669,75.1
A324670,75.3
A324671,88.7
A324672,44.7
A324673,81.8
A324674,98
A324675,94.2
A324676,93.1
A324677,95.9
A324678,97.2
A324679,72.1
A324680,52.2
A324681,97.9
A324682,88.8
A324683,87
A324684,79.9
A324685,75.3
A324686,85.6
A324687,78.3
A324688,71.9
A324689,87.1
A324690,81.7
A324691,81.2
A324692,96.8
A324693,85.8
A324694,87.8
A324695,44.3
A324696,73.5
A324697,62
A324698,78.3
A324699,79.9
A324700,94.6
A324701,88.9
A324702,94.4
A324703,79.9
A324704,89.4
A324705,94.3
A324706,70.8
A324707,83
A324708,48.1
A324709,98.2
A324710,94.8
A324711,78.3
A324712,99.5
A324713,99.3
A324714,77.4
A324715,70.7
A324716,85.3
A324717,82.3
A324718,87.5
A324719,98.4
A324720,81.7
A324721,72.6
A324722,51.2
A324723,76.4
A324724,89.3
A324725,95.2
A324726,99.2
A324727,77.3
A324728,98
A324729,78.3
A324730,97.1
A324731,96.4
A324732,61.7
A324733,86.5
A324734,81.3
A324735,72
A324736,90.3
A324737,73.7
A324738,73.7
A324739,72.4
A324740,75.5
A324741,95.1
A324742,94.2
A324743,72.8
A324744,81.4
A324745,91.5
A324746,86.4
A324747,87.8
A324748,46.6
A324749,79.1
A324750,57.5
A324751,99.6
A324752,77.4
A324753,60.7
A324754,71.4
A324755,88.5
A324756,52.7
A324757,87.6
A324758,84.7
A324759,71.2
A324760,75.9
A324761,52.7
A324762,93.3
A324763,77
A324764,88.9
A324765,93.1
A324766,75.9
A324767,92.1
A324768,74.3
A324769,74
A324770,86.4
A324771,99.7
A324772,82
A324773,80.8
A324774,73.4
A324775,83.2
A324776,90.2
A324777,75.7
A324778,89.9
A324779,88.6
A324780,89
A324781,70
A324782,76.9
A324783,96.2
A324784,83.2
A324785,94.7
A324786,55.2
A324787,85.7
A324788,75.9
A324789,58.8
A324790,80.9
A324791,71.3
A324792,71.2
A324793,96.3
A324794,78.3
A324795,77.6
A324796,97.8
A324797,70.8
A324798,80.9
A324799,88.4
A324800,91.2
A324801,92
A324802,71.5
A324803,76.3
A324804,98.6
A324805,72.1
A324806,80.3
A324807,95.1
A324808,75
A324809,44.8
A324810,89.5
A324811,91.3
A324812,80.8
A324813,88.8
A324814,99.9
A324815,84.6
A324816,76.8
A324817,90
A324818,72.9
A324819,77.8
A324820,74.5
A324821,91.3
A324822,84.6
A324823,90.1
A324824,78.6
A324825,84.2
A324826,94.9
A324827,82
A324828,92.8
A324829,91.7
A324830,83.1
A324831,85.7
A324832,96.9
A324833,91.7
A324834,90.9
A324835,77.7
A324836,92.2
A324837,78.8
A324838,70
A324839,82.7
A324840,97.9
A324841,98.8
A324842,86.1
A324843,85.3
A324844,98.3
A324845,71.4
A324846,91.4
A324847,52
A324848,98.6
A324849,87.4
A324850,98
A324851,94.3
A324852,96.1
A324853,55.3
A324854,94.5
A324855,88.5
A324856,74.2
A324857,93.3
A324858,86.8
A324859,81
A324860,71.3
A324861,97.3
A324862,83.1
A324863,72.5
A324864,89.4
A324865,99.5
A324866,71.4
A324867,78.1
A324868,80.2
A324869,70.3
A324870,81.4
A324871,90
A324872,77.8
A324873,91.6
A324874,81.3
A324875,72.2
A324876,99.2
A324877,99.4
A324878,84.8
A324879,99.5
A324880,91.7
A324881,75.1
A324882,78.5
A324883,82.4
A324884,100
A324885,83.9
A324886,89.9
A324887,81.5
A324888,77
A324889,71.8
A324890,89.9
A324891,80.4
A324892,85
A324893,74.1
A324894,71
A324895,83
A324896,83.7
A324897,83.9
A324898,70.8
A324899,96.6
A324900,91.3
A324901,74.7
A324902,74.2
A324903,91.3
A324904,72
A324905,97.3
A324906,97.1
A324907,72.8
A324908,82.8
A324909,79.4
A324910,79.7
A324911,84.3
A324912,96.9
A324913,48.7
A324914,92.2
A324915,71.1
A324916,80.2
A324917,41.1
A324918,70.6
A324919,93.4
A324920,78.5
A324921,81.6
A324922,72.8
A324923,88.8
A324924,95.2
A324925,75.3
A324926,90.5
A324927,96.4
A324928,90.9
A324929,74.6
A324930,89.4
A324931,97.5
A324932,86.8
A324933,79
A324934,75.2
A324935,70.1
A324936,89.7
A324937,96.8
A324938,85.8
A324939,96.9
A324940,72.3
A324941,70.2
A324942,80.6
A324943,47.6
A324944,79.8
A324945,76.5
A324946,93.6
A324947,81.5
A324948,56.9
A324949,95.7
A324950,87.5
A324951,84.9
A324952,87.1
A324953,98.5
A324954,87.8
A324955,82.6
A324956,74.5
A324957,68.7
A324958,73.6
A324959,94
A324960,81.3
A324961,80
A324962,79.4
A324963,77.9
A324964,83.4
A324965,84.6
A324966,99.3
A324967,67.9
A324968,74.4
A324969,63.2
A324970,93.9
A324971,92
A324972,74.2
A324973,59.4
A324974,90.1
A324975,98
A324976,92.1
A324977,83.6
A324978,63.5
A324979,47.1
A324980,71.5
A324981,78.5
A324982,78.8
A324983,75.8
A324984,99.1
A324985,97.5
A324986,96.8
A324987,59.3
A324988,78
A324989,88.2
A324990,87.6
A324991,80.3
A324992,76.9
A324993,89.8
A324994,87.1
A324995,90.7
A324996,77.1
A324997,79.5
A324998,66
A324999,49.4
A325000,90.3
A325001,88.5
A325002,54.9
A325003,82.8
A325004,86.3
A325005,99.3
A325006,85.7
A325007,83.8
A325008,81.8
A325009,66.3
A325010,82.7
A325011,79
A325012,98.4
A325013,83.1
A325014,76.9
A325015,72.1
A325016,80.7
A325017,72.4
A325018,81.7
A325019,43.4
A325020,83.3
A325021,56.8
A325022,77
A325023,71.5
A325024,99
A325025,97.9
A325026,73.3
A325027,84.1
A325028,56
A325029,65.4
A325030,97.6
A325031,90.2
A325032,62.6
A325033,95.6
A325034,63.3
A325035,90.1
A325036,78.2
A325037,88.4
A325038,82.3
A325039,91.5
A325040,80.4
A325041,77.8
A325042,95.4
A325043,80.9
A325044,75.7
A325045,75
A325046,92.7
A325047,95.4
A325048,87.6
A325049,55.5
A325050,73.8
A325051,83.4
A325052,79.2
A325053,87.3
A325054,71.4
A325055,40.4
A325056,53
A325057,70.9
A325058,94
A325059,81.9
A325060,94.1
A325061,71.5
A325062,75.7
A325063,81.4
A325064,76.3
A325065,86.1
A325066,72.4
A325067,75.1
A325068,93.2
A325069,76.9
A325070,94.2
A325071,75.6
A325072,72.8
A325073,88.4
A325074,85.6
A325075,74.5
A325076,41.3
A325077,80.7
A325078,76.4
A325079,71.4
A325080,92.5
A325081,91.8
A325082,84.9
A325083,71.5
A325084,77.5
A325085,84.6
A325086,73.2
A325087,77.8
A325088,93.3
A325089,79
A325090,62.7
A325091,88.8
A325092,93.2
A325093,97.2
A325094,41.1
A325095,73.8
A325096,81.3
A325097,79.9
A325098,93
A325099,50.8
A325100,90.3
A325101,93.1
A325102,95.4
A325103,78.8
A325104,97.1
A325105,99
A325106,86.8
A325107,74.6
A325108,73.2
A325109,81.7
A325110,77
A325111,71.8
A325112,99.9
A325113,94.1
A325114,73.4
A325115,97.5
A325116,61.3
A325117,82.5
A325118,48.7
A325119,82.4
A325120,89.4
A325121,75.9
A325122,61.2
A325123,70.7
A325124,88.7
A325125,91
A325126,83
A325127,79.5
A325128,71
A325129,83.9
A325130,74
A325131,45.8
A325132,76.4
A325133,41.4
A325134,71.7
A325135,57.8
A325136,81
A325137,76.7
A325138,73.3
A325139,84.5
A325140,77.1
A325141,84.7
A325142,97.3
A325143,81.6
A325144,82.5
A325145,48.7
A325146,89.6
A325147,83.7
A325148,54.1
A325149,99.5
A325150,96.7
A325151,93.1
A325152,92.6
A325153,76.9
A325154,93
A325155,85.1
A325156,57.3
A325157,81.7
A325158,94
A325159,82.6
A325160,84
A325161,87.7
A325162,96.3
A325163,45.2
A325164,72.3
A325165,90.1
A325166,81.9
A325167,88.1
A325168,87.3
A325169,74.6
A325170,71
A325171,89.8
A325172,86.6
A325173,81.7
A325174,81
A325175,44.1
A325176,87.1
A325177,92.1
A325178,93
A325179,78.3
A325180,61.8
A325181,79.2
A325182,84.3
A325183,85.2
A325184,95.1
A325185,86
A325186,71.3
A325187,81.9
A325188,55.6
A325189,73.4
A325190,75.5
A325191,91.7
A325192,99.6
A325193,72.5
A325194,72.9
A325195,72.9
A325196,52.8
A325197,94.1
A325198,75.7
A325199,97.7
A325200,82.2
A325201,77.8
A325202,89.6
A325203,98.3
A325204,84.6
A325205,79.4
A325206,96.7
A325207,80.6
A325208,85.3
A325209,88.2
A325210,89.3
A325211,75.2
A325212,92.9
A325213,81.4
A325214,76.9
A325215,78.3
A325216,81.7
A325217,82.9
A325218,78.1
A325219,40.3
A325220,92.3
A325221,91.3
A325222,84.8
A325223,97.3
A325224,79.3
A325225,82.1
A325226,76.1
A325227,70.5
A325228,95.3
A325229,83.7
A325230,57.3
A325231,83.4
A325232,41.5
A325233,79.8
A325234,70.5
A325235,98.4
A325236,85.1
A325237,74.6
A325238,79.5
A325239,78.2
A325240,55.7
A325241,97.5
A325242,93
A325243,92.8
A325244,87.5
A325245,91
A325246,97.1
A325247,89.7
A325248,91.1
A325249,89.4
A325250,95.2
A325251,96.3
A325252,64.2
A325253,99.1
A325254,98.4
A325255,87.7
A325256,79
A325257,93.7
A325258,64.4
A325259,76.2
A325260,85.1
A325261,98.1
A325262,89.6
A325263,86.4
A325264,95.4
A325265,78.3
A325266,79.9
A325267,79.3
A325268,89.9
A325269,66.7
A325270,75
A325271,74.4
A325272,90.9
A325273,69.2
A325274,54.8
A325275,92.8
A325276,95.7
A325277,76.8
A325278,77.9
A325279,88
A325280,76.3
A325281,94.7
A325282,71.2
A325283,84.8
A325284,66.3
A325285,40.8
A325286,95.3
A325287,40.8
A325288,76.7
A325289,91.6
A325290,91.8
A325291,94.5
A325292,92.6
A325293,80.9
A325294,79
A325295,93.1
A325296,76.1
A325297,66
A325298,91
A325299,81.8
A325300,88.8
A325301,71.8
A325302,92.9
A325303,77.9
A325304,73.7
A325305,99.6
A325306,68.5
A325307,93
A325308,89.8
A325309,65.2
A325310,87.7
A325311,75.2
A325312,79.7
A325313,93.3
A325314,89.5
A325315,75.4
A325316,84.3
A325317,85.4
A325318,94.2
A325319,97.7
A325320,81
A325321,78.1
A325322,80.5
A325323,91.6
A325324,76.9
A325325,86.2
A325326,98
A325327,83
A325328,82.8
A325329,51.7
A325330,96
A325331,59.8
A325332,60.1
A325333,55.3
A325334,85.7
A325335,76.2
A325336,76.9
A325337,89.4
A325338,97.1
A325339,82.1
A325340,80.3
A325341,93.2
A325342,92.8
A325343,70.1
A325344,96.6
A325345,74.2
A325346,77.2
A325347,97.3
A325348,45.9
A325349,83.6
A325350,79.5
A325351,99.2
A325352,98.4
A325353,91.3
A325354,90
A325355,97.8
A325356,70.9
A325357,96
A325358,80.8
A325359,86.9
A325360,90.2
A325361,82.2
A325362,99.8
A325363,80.5
A325364,95.6
A325365,91.5
A325366,80.8
A325367,70.4
A325368,92.4
A325369,97.2
A325370,84.2
A325371,88.7
A325372,89
A325373,60.2
A325374,60.9
A325375,76.3
A325376,87.8
A325377,75.4
A325378,94
A325379,70.1
A325380,88.6
A325381,71
A325382,84.6
A325383,89.7
A325384,73.2
A325385,80.7
A325386,78.4
A325387,88.2
A325388,65.3
A325389,91.6
A325390,81.8
A325391,85.8
A325392,80.7
A325393,75.7
A325394,88.2
A325395,92.6
A325396,91.8
A325397,74.9
A325398,82.6
A325399,84.7
A325400,81
A325401,94.2
A325402,97.3
A325403,86.8
A325404,78.2
A325405,93.6
A325406,78.8
A325407,87
A325408,44.5
A325409,70.7
A325410,72.9
A325411,89.5
A325412,72.3
A325413,92.7
A325414,89.5
A325415,71.4
A325416,53.1
A325417,50.9
A325418,97.3
A325419,98.7
A325420,85.6
A325421,75.3
A325422,90.7
A325423,77.5
A325424,85.4
A325425,90.8
A325426,99.1
A325427,93.8
A325428,96
A325429,90.3
A325430,85.1
A325431,85.4
A325432,90.5
A325433,95.4
A325434,84.6
A325435,98.1
A325436,93.7
A325437,75.9
A325438,71.7
A325439,87.8
A325440,72.2
A325441,78.2
A325442,79.5
A325443,92.4
A325444,84.2
A325445,87.8
A325446,77.2
A325447,87.3
A325448,89
A325449,70.6
A325450,90.5
A325451,89.4
A325452,95.8
A325453,89.6
A325454,84
A325455,89.8
A325456,89.9
A325457,99.4
A325458,73.7
A325459,74.4
A325460,65.6
A325461,75.3
A325462,97.9
A325463,88
A325464,70.5
A325465,86.8
A325466,89.4
A325467,87.3
A325468,82.9
A325469,96.1
A325470,83.5
A325471,73
A325472,84.5
A325473,93.4
A325474,87.4
A325475,93.2
A325476,73
A325477,60.2
A325478,71.5
A325479,63.4
A325480,54.8
A325481,99.4
A325482,98.4
A325483,41.1
A325484,74.6
A325485,95.6
A325486,84.9
A325487,91.2
A325488,80.4
A325489,75.5
A325490,70.4
A325491,80.4
A325492,93.1
A325493,99
A325494,71.4
A325495,77.9
A325496,82.7
A325497,86.8
A325498,98.3
A325499,90.8
A325500,85.5
A325501,96.7
A325502,78.3
A325503,70.2
A325504,53.2
A325505,90.4
A325506,98.4
A325507,94.6
A325508,52.6
A325509,70.8
A325510,77.9
A325511,68.4
A325512,95
A325513,63.4
A325514,77.4
A325515,71.4
A325516,83.5
A325517,97
A325518,76.7
A325519,82.8
A325520,80
A325521,77.1
A325522,71.3
A325523,75.9
A325524,46.3
A325525,82.8
A325526,85
A325527,84.1
A325528,73.4
A325529,81.8
A325530,70.7
A325531,92.4
A325532,96.4
A325533,74.8
A325534,97.1
A325535,93.7
A325536,85
A325537,40.6
A325538,82.9
A325539,97.5
A325540,97.9
A325541,70.2
A325542,72.5
A325543,94.5
A325544,81.6
A325545,74.6
A325546,99.5
A325547,79.3
A325548,80
A325549,77.4
A325550,84.2
A325551,84.6
A325552,75
A325553,92.1
A325554,80.6
A325555,91.3
A325556,97.9
A325557,86
A325558,75.3
A325559,75.1
A325560,79.1
A325561,78.2
A325562,98.2
A325563,99.1
A325564,95.9
A325565,91
A325566,76.6
A325567,95.2
A325568,71.3
A325569,90.4
A325570,72.7
A325571,88.8
A325572,73.6
A325573,82.4
A325574,71.7
A325575,84.9
A325576,96.1
A325577,88.6
A325578,99
A325579,72.8
A325580,85.3
A325581,63.1
A325582,93.9
A325583,99.7
A325584,80
A325585,65
A325586,97.2
A325587,79.4
A325588,77.4
A325589,82.9
A325590,52.7
A325591,85.2
A325592,73.1
A325593,60.6
A325594,67.3
A325595,95.2
A325596,95.8
A325597,87
A325598,89.8
A325599,83.3
A325600,84.2
A325601,56.2
A325602,48.7
A325603,69.4
A325604,97.8
A325605,80.6
A325606,65.4
A325607,56.1
A325608,77.9
A325609,76.1
A325610,87.7
A325611,86.7
A325612,90.4
A325613,78.8
A325614,90.2
A325615,99.6
A325616,77.1
A325617,83
A325618,88.3
A325619,93.5
A325620,74.8
A325621,96
A325622,79.4
A325623,82.8
A325624,94.8
A325625,81.8
A325626,77.2
A325627,78.9
A325628,93.6
A325629,82.1
A325630,45.4
A325631,82.9
A325632,87.5
A325633,93.9
A325634,88.5
A325635,81.7
A325636,82.1
A325637,70.3
A325638,70.6
A325639,71.8
A325640,78
A325641,84.7
A325642,60
A325643,62.3
A325644,89.6
A325645,92.7
A325646,73.7
A325647,89.1
A325648,77.6
A325649,58.2
A325650,72.5
A325651,49.2
A325652,58.9
A325653,75.6
A325654,88
A325655,81.9
A325656,89.6
A325657,81.5
A325658,90.4
A325659,49.5
A325660,88.4
A325661,75.3
A325662,99.4
A325663,76.7
A325664,86.5
A325665,82.8
A325666,80.9
A325667,70.8
A325668,87.1
A325669,79
A325670,89
A325671,85.9
A325672,98.3
A325673,88.8
A325674,87.1
A325675,93.2
A325676,79.5
A325677,46.9
A325678,86.1
A325679,77.3
A325680,58.1
A325681,87.8
A325682,82.9
A325683,78.9
A325684,83.5
A325685,76.2
A325686,90
A325687,72.9
A325688,98.2
A325689,73.9
A325690,75.8
A325691,99.2
A325692,88.3
A325693,77
A325694,82
A325695,88.3
A325696,70.2
A325697,76.8
A325698,45.6
A325699,42.5
A325700,86.6
A325701,71.4
A325702,93.2
A325703,80.5
A325704,72
A325705,83.4
A325706,91.2
A325707,98.8
A325708,84.4
A325709,53.1
A325710,98.6
A325711,90.5
A325712,97.9
A325713,73.4
A325714,87
A325715,71.5
A325716,70.9
A325717,74.3
A325718,78.1
A325719,87.3
A325720,96.6
A325721,58.6
A325722,73.3
A325723,70.2
A325724,96.2
A325725,74.6
